Match_ID,Season,Match_Date,Opponent,Venue,Home_Away,Innings,Batting_Position,Runs,Balls,Fours,Sixes,Strike_Rate,Dismissal,Catches,Wickets,Result,Player_of_the_Match,Boundary_Runs,Running_Runs,Performance
101294,2016,2011-03-19,SRH,Chennai,Away,1,5,37,14,7,4,264.2857142857143,Stumped,1,2,Win,Yes,52,0,Good
101295,2015,2025-12-30,DC,Delhi,Away,1,7,67,13,1,9,515.3846153846155,LBW,3,0,Win,Yes,58,9,Half Century
101296,2025,2020-10-04,SRH,Lucknow,Away,2,4,50,32,0,2,156.25,Run Out,0,0,Win,Yes,12,38,Half Century
101297,2008,2014-08-11,RR,Ahmedabad,Away,1,1,0,73,0,0,0.0,Not Out,1,4,Loss,No,0,0,Low
101298,2013,2017-02-27,MI,Kolkata,Home,2,4,13,54,1,0,24.074074074074073,LBW,1,5,Win,Yes,4,9,Low
101299,2016,2018-08-28,GT,Bengaluru,Home,1,1,6,1,1,0,600.0,Bowled,4,1,Loss,Yes,4,2,Low
101300,2011,2022-10-22,KKR,Mumbai,Away,1,6,29,68,1,4,42.64705882352941,Stumped,3,4,Loss,Yes,28,1,Low
101301,2021,2010-09-06,CSK,Lucknow,Away,2,5,15,28,0,2,53.57142857142857,Stumped,2,4,Loss,Yes,12,3,Low
101302,2011,2016-11-09,LSG,Lucknow,Home,1,7,30,7,5,1,428.57142857142856,Caught,4,3,Loss,Yes,26,4,Good
101303,2024,2021-05-06,GT,Chennai,Away,2,2,53,43,0,1,123.25581395348837,Bowled,1,4,Win,Yes,6,47,Half Century
101304,2013,2020-08-28,DC,Dharamsala,Away,1,6,30,69,2,5,43.47826086956522,Caught,1,1,Loss,Yes,38,0,Good
101305,2016,2014-07-19,GT,Delhi,Home,1,5,73,17,3,1,429.4117647058823,Stumped,2,3,Win,Yes,18,55,Half Century
101306,2008,2011-02-27,MI,Kolkata,Home,2,6,15,36,1,0,41.66666666666667,Run Out,1,1,Loss,Yes,4,11,Low
101307,2011,2013-10-05,RR,Kolkata,Home,1,2,12,17,0,1,70.58823529411765,Stumped,3,2,Win,No,6,6,Low
101308,2015,2018-03-01,GT,Ahmedabad,Away,1,2,34,51,1,4,66.66666666666666,Stumped,1,4,Win,Yes,28,6,Good
101309,2010,2017-08-14,CSK,Ahmedabad,Away,1,2,39,49,2,4,79.59183673469387,Hit Wicket,4,5,Win,No,32,7,Good
101310,2015,2024-12-07,LSG,Delhi,Home,1,5,30,80,6,3,37.5,Hit Wicket,1,1,Win,Yes,42,0,Good
101311,2021,2019-03-20,MI,Lucknow,Home,1,4,0,47,0,0,0.0,Stumped,0,3,Loss,Yes,0,0,Low
101312,2010,2021-02-01,LSG,Hyderabad,Away,2,7,60,47,1,4,127.65957446808511,LBW,2,4,Win,No,28,32,Half Century
101313,2021,2017-01-28,DC,Delhi,Home,2,2,16,29,2,2,55.172413793103445,Bowled,3,4,Win,Yes,20,0,Low
101314,2020,2011-04-26,SRH,Mumbai,Home,1,6,26,38,1,2,68.42105263157895,Hit Wicket,3,1,Loss,No,16,10,Low
101315,2016,2023-05-27,KKR,Mumbai,Home,1,6,29,69,1,4,42.028985507246375,Stumped,1,3,Loss,Yes,28,1,Low
101316,2020,2014-03-17,DC,Kolkata,Away,1,3,0,31,0,0,0.0,LBW,1,3,Win,Yes,0,0,Low
101317,2015,2014-02-21,DC,Bengaluru,Home,2,6,60,10,15,6,600.0,LBW,2,0,Loss,No,96,0,Half Century
101318,2016,2019-06-30,RR,Ahmedabad,Away,2,2,54,76,11,4,71.05263157894737,Bowled,2,5,Loss,No,68,0,Half Century
101319,2023,2014-05-15,SRH,Hyderabad,Away,2,3,0,9,0,0,0.0,Caught,2,1,Win,No,0,0,Low
101320,2017,2019-09-09,CSK,Jaipur,Home,2,5,55,52,9,2,105.76923076923077,Run Out,2,2,Loss,No,48,7,Half Century
101321,2013,2010-10-29,DC,Bengaluru,Away,1,4,48,36,11,1,133.33333333333331,Hit Wicket,1,2,Loss,Yes,50,0,Good
101322,2016,2022-11-21,LSG,Dharamsala,Home,2,3,50,32,12,2,156.25,LBW,0,3,Win,Yes,60,0,Half Century
101323,2022,2021-01-01,SRH,Kolkata,Away,2,4,73,29,0,0,251.72413793103448,Bowled,0,4,Win,Yes,0,73,Half Century
101324,2010,2016-07-22,LSG,Ahmedabad,Home,2,3,64,72,8,5,88.88888888888889,Stumped,1,1,Win,No,62,2,Half Century
101325,2024,2018-08-17,PBKS,Delhi,Away,2,4,42,7,2,0,600.0,Stumped,4,5,Win,Yes,8,34,Good
101326,2022,2018-09-04,GT,Chennai,Away,2,2,44,52,10,5,84.61538461538461,Caught,1,3,Win,No,70,0,Good
101327,2009,2022-10-11,MI,Jaipur,Home,1,6,42,57,5,5,73.68421052631578,Caught,4,5,Win,Yes,50,0,Good
101328,2023,2023-08-08,KKR,Chennai,Home,2,1,31,40,2,2,77.5,Caught,1,3,Loss,Yes,20,11,Good
101329,2011,2025-07-19,DC,Hyderabad,Home,2,5,83,64,6,1,129.6875,LBW,3,1,Win,No,30,53,Half Century
101330,2013,2024-06-18,MI,Dharamsala,Home,2,6,33,74,7,1,44.5945945945946,Not Out,1,2,Loss,Yes,34,0,Good
101331,2015,2011-08-16,KKR,Chennai,Away,2,7,30,30,2,0,100.0,Stumped,2,2,Win,No,8,22,Good
101332,2015,2011-03-12,DC,Hyderabad,Away,1,4,21,12,4,2,175.0,Caught,3,0,Loss,Yes,28,0,Low
101333,2024,2012-07-01,SRH,Dharamsala,Away,2,1,38,16,3,3,237.5,Caught,0,0,Win,No,30,8,Good
101334,2011,2016-03-28,LSG,Kolkata,Home,2,5,0,12,0,0,0.0,Hit Wicket,2,5,Loss,No,0,0,Low
101335,2014,2015-07-27,GT,Delhi,Home,1,6,49,19,3,2,257.89473684210526,Stumped,1,1,Win,No,24,25,Good
101336,2016,2011-10-01,RR,Lucknow,Home,1,4,91,24,5,5,379.16666666666663,Hit Wicket,0,3,Loss,Yes,50,41,Half Century
101337,2019,2023-01-04,MI,Hyderabad,Home,2,3,45,62,10,1,72.58064516129032,Stumped,0,4,Loss,No,46,0,Good
101338,2011,2013-08-05,MI,Ahmedabad,Away,1,3,22,30,4,2,73.33333333333333,Caught,4,0,Win,Yes,28,0,Low
101339,2020,2012-03-17,SRH,Bengaluru,Away,2,1,40,52,7,5,76.92307692307693,Stumped,3,2,Loss,No,58,0,Good
101340,2009,2016-05-27,RR,Delhi,Home,2,6,75,23,2,5,326.0869565217391,Caught,3,0,Win,No,38,37,Half Century
101341,2018,2017-11-25,PBKS,Bengaluru,Home,2,5,29,74,3,4,39.189189189189186,LBW,3,2,Win,Yes,36,0,Low
101342,2023,2008-04-22,KKR,Bengaluru,Away,2,1,6,22,1,0,27.27272727272727,Caught,0,5,Win,Yes,4,2,Low
101343,2012,2015-03-11,CSK,Kolkata,Home,1,4,60,56,14,8,107.14285714285714,Not Out,3,4,Loss,Yes,104,0,Half Century
101344,2010,2011-12-30,SRH,Ahmedabad,Away,2,4,17,30,0,2,56.666666666666664,Stumped,1,1,Win,No,12,5,Low
101345,2018,2023-11-23,LSG,Lucknow,Away,2,6,20,70,5,1,28.57142857142857,Bowled,4,5,Win,Yes,26,0,Low
101346,2020,2015-09-02,PBKS,Kolkata,Home,1,1,42,66,10,5,63.63636363636363,Caught,1,1,Win,Yes,70,0,Good
101347,2010,2016-03-10,MI,Jaipur,Away,1,6,32,49,7,2,65.3061224489796,Caught,0,3,Win,No,40,0,Good
101348,2025,2018-09-16,SRH,Delhi,Away,2,3,52,70,10,6,74.28571428571429,Not Out,3,3,Loss,No,76,0,Half Century
101349,2010,2017-09-16,DC,Hyderabad,Away,2,2,32,55,5,0,58.18181818181818,LBW,3,0,Win,No,20,12,Good
101350,2014,2009-02-20,SRH,Delhi,Away,2,1,29,79,2,3,36.708860759493675,Bowled,0,3,Loss,Yes,26,3,Low
101351,2018,2012-11-29,MI,Jaipur,Away,1,4,12,2,1,2,600.0,Run Out,3,1,Loss,Yes,16,0,Low
101352,2010,2015-05-04,PBKS,Lucknow,Away,2,6,53,79,6,5,67.08860759493672,Bowled,3,2,Loss,No,54,0,Half Century
101353,2016,2014-11-06,DC,Delhi,Away,1,5,39,10,1,3,390.0,Hit Wicket,4,4,Win,No,22,17,Good
101354,2016,2021-04-07,GT,Delhi,Home,1,5,16,74,2,1,21.62162162162162,Bowled,0,2,Win,Yes,14,2,Low
101355,2018,2019-07-10,SRH,Chennai,Away,1,1,67,28,8,1,239.28571428571428,Hit Wicket,1,1,Loss,Yes,38,29,Half Century
101356,2009,2023-10-19,KKR,Mumbai,Away,1,3,32,6,7,2,533.3333333333333,LBW,4,2,Loss,No,40,0,Good
101357,2018,2018-11-23,KKR,Chennai,Home,1,1,53,32,9,6,165.625,Stumped,3,2,Win,Yes,72,0,Half Century
101358,2008,2011-06-20,RR,Mumbai,Home,2,7,36,15,3,5,240.0,Hit Wicket,2,3,Loss,No,42,0,Good
101359,2014,2015-09-18,RR,Ahmedabad,Home,2,1,89,72,2,9,123.61111111111111,Stumped,1,4,Loss,No,62,27,Half Century
101360,2014,2014-02-10,RR,Hyderabad,Away,2,5,13,29,0,0,44.827586206896555,Caught,4,1,Win,No,0,13,Low
101361,2013,2012-07-26,SRH,Chennai,Home,1,4,30,5,7,2,600.0,Stumped,2,1,Win,Yes,40,0,Good
101362,2017,2013-07-01,GT,Dharamsala,Away,2,1,23,65,5,3,35.38461538461539,Stumped,0,4,Win,No,38,0,Low
101363,2020,2025-03-10,MI,Chennai,Home,1,3,18,63,3,2,28.57142857142857,Hit Wicket,0,1,Loss,Yes,24,0,Low
101364,2012,2013-06-01,LSG,Jaipur,Home,2,3,41,21,2,6,195.23809523809524,Run Out,4,4,Loss,Yes,44,0,Good
101365,2022,2025-02-25,RR,Chennai,Home,2,2,82,26,7,0,315.38461538461536,Run Out,0,1,Win,Yes,28,54,Half Century
101366,2014,2008-07-08,DC,Bengaluru,Home,1,1,87,26,8,6,334.61538461538464,Stumped,3,3,Loss,No,68,19,Half Century
101367,2019,2008-07-14,GT,Hyderabad,Home,2,2,19,62,2,1,30.64516129032258,Stumped,0,5,Loss,Yes,14,5,Low
101368,2009,2010-01-18,KKR,Kolkata,Away,1,3,22,63,1,1,34.92063492063492,Caught,1,0,Win,No,10,12,Low
101369,2022,2009-10-27,MI,Mumbai,Away,2,1,66,21,4,4,314.2857142857143,Hit Wicket,2,0,Loss,No,40,26,Half Century
101370,2025,2018-09-02,CSK,Ahmedabad,Away,1,5,26,42,6,2,61.904761904761905,LBW,0,3,Win,No,36,0,Low
101371,2019,2022-08-24,LSG,Kolkata,Away,1,2,40,20,2,2,200.0,LBW,0,4,Win,No,20,20,Good
101372,2020,2017-02-19,LSG,Delhi,Away,1,2,10,65,2,0,15.384615384615385,Run Out,3,1,Win,Yes,8,2,Low
101373,2011,2011-03-18,CSK,Mumbai,Home,2,6,0,16,0,0,0.0,Hit Wicket,2,5,Win,Yes,0,0,Low
101374,2022,2009-05-28,GT,Delhi,Home,2,5,23,29,4,1,79.3103448275862,Stumped,0,2,Loss,Yes,22,1,Low
101375,2018,2024-10-13,CSK,Ahmedabad,Home,2,5,56,23,6,4,243.47826086956525,Bowled,1,1,Win,Yes,48,8,Half Century
101376,2019,2014-10-13,KKR,Chennai,Home,2,6,77,49,5,6,157.14285714285714,Not Out,2,5,Loss,Yes,56,21,Half Century
101377,2014,2024-11-22,MI,Lucknow,Home,2,7,53,26,7,0,203.84615384615384,Not Out,4,2,Loss,Yes,28,25,Half Century
101378,2016,2018-09-19,MI,Chennai,Home,2,1,32,48,6,4,66.66666666666666,Bowled,2,5,Loss,No,48,0,Good
101379,2016,2022-04-16,KKR,Hyderabad,Away,1,3,59,27,11,5,218.5185185185185,Run Out,1,3,Loss,No,74,0,Half Century
101380,2018,2012-02-13,KKR,Jaipur,Home,1,5,18,3,3,0,600.0,Bowled,2,3,Win,Yes,12,6,Low
101381,2019,2021-02-20,KKR,Chennai,Away,2,5,80,15,13,3,533.3333333333333,LBW,1,0,Loss,Yes,70,10,Half Century
101382,2021,2013-10-10,GT,Chennai,Away,1,6,56,23,13,9,243.47826086956525,Caught,2,5,Loss,No,106,0,Half Century
101383,2010,2015-10-25,PBKS,Dharamsala,Home,1,7,27,71,5,0,38.028169014084504,Caught,4,1,Loss,Yes,20,7,Low
101384,2013,2009-09-26,CSK,Chennai,Home,1,5,47,13,2,1,361.53846153846155,Stumped,2,2,Loss,Yes,14,33,Good
101385,2021,2020-06-25,SRH,Lucknow,Away,1,5,34,52,1,4,65.38461538461539,Run Out,2,2,Loss,No,28,6,Good
101386,2012,2023-05-29,MI,Bengaluru,Away,2,6,37,23,9,4,160.8695652173913,Bowled,3,3,Loss,No,60,0,Good
101387,2020,2022-08-07,SRH,Delhi,Away,1,3,36,40,6,5,90.0,Caught,1,1,Win,No,54,0,Good
101388,2012,2012-04-23,CSK,Kolkata,Home,2,2,18,3,2,0,600.0,Not Out,2,0,Win,Yes,8,10,Low
101389,2017,2024-09-23,GT,Lucknow,Home,2,5,5,12,0,0,41.66666666666667,Not Out,4,4,Win,Yes,0,5,Low
101390,2024,2023-12-16,DC,Mumbai,Home,1,1,40,8,3,3,500.0,Stumped,3,3,Win,Yes,30,10,Good
101391,2008,2016-02-05,DC,Chennai,Away,1,3,21,25,0,0,84.0,LBW,0,2,Win,Yes,0,21,Low
101392,2025,2024-03-19,MI,Jaipur,Home,1,1,31,54,2,5,57.407407407407405,Run Out,4,4,Loss,No,38,0,Good
101393,2013,2018-07-21,SRH,Kolkata,Home,1,6,73,23,6,8,317.39130434782606,Bowled,3,4,Loss,No,72,1,Half Century
101394,2010,2019-08-21,RR,Mumbai,Away,2,4,0,23,0,0,0.0,Hit Wicket,1,0,Win,Yes,0,0,Low
101395,2010,2012-07-21,KKR,Lucknow,Home,1,7,63,26,4,1,242.3076923076923,LBW,4,5,Win,No,22,41,Half Century
101396,2010,2020-02-23,GT,Jaipur,Home,1,6,14,52,3,1,26.923076923076923,Run Out,0,3,Loss,Yes,18,0,Low
101397,2008,2022-07-14,LSG,Lucknow,Home,1,4,35,35,2,3,100.0,Run Out,3,4,Win,No,26,9,Good
101398,2021,2021-04-17,LSG,Kolkata,Away,1,6,43,45,10,7,95.55555555555556,Stumped,0,1,Loss,No,82,0,Good
101399,2019,2023-11-27,SRH,Lucknow,Away,2,2,19,22,0,1,86.36363636363636,Not Out,3,2,Win,No,6,13,Low
101400,2018,2013-04-23,PBKS,Hyderabad,Home,1,7,21,57,5,2,36.84210526315789,Run Out,4,1,Loss,No,32,0,Low
101401,2012,2025-06-13,SRH,Hyderabad,Away,2,1,37,9,6,3,411.1111111111111,LBW,4,0,Loss,No,42,0,Good
101402,2025,2016-03-10,PBKS,Hyderabad,Away,1,4,6,10,0,1,60.0,LBW,3,0,Loss,No,6,0,Low
101403,2014,2017-03-27,LSG,Lucknow,Home,1,1,27,49,0,2,55.10204081632652,Stumped,2,2,Loss,Yes,12,15,Low
101404,2018,2012-02-17,CSK,Bengaluru,Home,2,4,63,52,4,7,121.15384615384615,Not Out,3,0,Win,Yes,58,5,Half Century
101405,2025,2012-04-24,PBKS,Lucknow,Away,2,3,0,46,0,0,0.0,LBW,0,5,Win,No,0,0,Low
101406,2016,2024-12-20,CSK,Lucknow,Away,2,7,30,54,3,0,55.55555555555556,Caught,3,1,Win,Yes,12,18,Good
101407,2014,2009-04-29,RR,Hyderabad,Away,2,4,0,14,0,0,0.0,Caught,2,0,Loss,Yes,0,0,Low
101408,2022,2020-06-08,PBKS,Hyderabad,Away,1,6,10,73,0,1,13.698630136986301,Not Out,0,5,Loss,Yes,6,4,Low
101409,2021,2022-09-17,MI,Bengaluru,Home,2,3,0,27,0,0,0.0,LBW,2,1,Win,Yes,0,0,Low
101410,2020,2019-02-24,PBKS,Jaipur,Away,2,1,55,72,6,5,76.38888888888889,Bowled,2,1,Win,Yes,54,1,Half Century
101411,2018,2016-01-06,SRH,Ahmedabad,Home,2,1,69,41,5,2,168.29268292682926,Bowled,4,0,Win,No,32,37,Half Century
101412,2022,2026-01-31,MI,Delhi,Away,2,3,19,40,3,3,47.5,LBW,4,2,Win,No,30,0,Low
101413,2018,2012-02-15,CSK,Kolkata,Home,1,2,76,41,4,4,185.3658536585366,Bowled,2,2,Win,Yes,40,36,Half Century
101414,2015,2017-02-20,KKR,Chennai,Home,2,6,36,9,7,1,400.0,Run Out,1,5,Win,No,34,2,Good
101415,2016,2020-04-26,LSG,Kolkata,Away,2,5,20,72,4,2,27.77777777777778,Bowled,1,1,Loss,Yes,28,0,Low
101416,2018,2010-07-27,SRH,Mumbai,Away,1,1,64,63,11,9,101.58730158730158,LBW,3,0,Win,Yes,98,0,Half Century
101417,2019,2015-03-20,CSK,Delhi,Away,1,3,26,59,6,2,44.06779661016949,LBW,1,5,Loss,No,36,0,Low
101418,2011,2026-01-01,GT,Mumbai,Away,2,3,58,75,4,9,77.33333333333333,Hit Wicket,1,3,Win,Yes,70,0,Half Century
101419,2018,2013-06-26,GT,Lucknow,Home,1,2,44,29,6,1,151.72413793103448,Run Out,1,0,Win,No,30,14,Good
101420,2024,2020-04-17,KKR,Lucknow,Home,1,2,60,46,5,7,130.43478260869566,LBW,3,4,Loss,Yes,62,0,Half Century
101421,2018,2023-08-23,CSK,Jaipur,Home,1,6,17,16,2,2,106.25,Run Out,2,1,Win,Yes,20,0,Low
101422,2024,2020-12-15,CSK,Jaipur,Away,1,4,41,62,3,2,66.12903225806451,Stumped,3,2,Loss,No,24,17,Good
101423,2020,2011-12-10,SRH,Dharamsala,Home,2,3,41,40,2,4,102.49999999999999,Stumped,4,4,Loss,No,32,9,Good
101424,2018,2009-06-23,MI,Bengaluru,Home,1,5,42,7,8,5,600.0,Not Out,1,3,Win,No,62,0,Good
101425,2013,2010-06-06,CSK,Lucknow,Away,2,7,30,67,4,3,44.776119402985074,Not Out,4,2,Loss,No,34,0,Good
101426,2022,2012-02-15,LSG,Jaipur,Away,1,5,52,43,10,5,120.93023255813952,Hit Wicket,1,4,Win,Yes,70,0,Half Century
101427,2012,2009-11-24,GT,Dharamsala,Away,1,5,0,69,0,0,0.0,Stumped,4,2,Loss,Yes,0,0,Low
101428,2022,2008-08-13,RR,Dharamsala,Away,2,4,5,34,1,0,14.705882352941178,Hit Wicket,1,2,Win,No,4,1,Low
101429,2024,2010-08-24,CSK,Chennai,Home,1,7,24,4,6,3,600.0,Not Out,0,4,Win,No,42,0,Low
101430,2025,2010-01-31,PBKS,Jaipur,Home,1,4,18,3,4,1,600.0,LBW,3,0,Loss,Yes,22,0,Low
101431,2025,2017-10-31,SRH,Dharamsala,Home,1,5,44,29,10,5,151.72413793103448,Hit Wicket,4,5,Loss,Yes,70,0,Good
101432,2018,2012-09-02,KKR,Hyderabad,Home,1,1,15,16,0,2,93.75,Bowled,4,1,Win,No,12,3,Low
101433,2017,2011-04-24,RR,Jaipur,Home,1,7,33,32,0,5,103.125,Hit Wicket,2,4,Win,Yes,30,3,Good
101434,2017,2015-08-24,MI,Chennai,Away,2,3,28,28,7,1,100.0,Bowled,0,3,Loss,No,34,0,Low
101435,2012,2018-02-28,CSK,Kolkata,Away,1,7,30,66,3,1,45.45454545454545,Stumped,1,2,Win,No,18,12,Good
101436,2025,2015-07-06,SRH,Mumbai,Away,2,6,13,38,3,2,34.21052631578947,Hit Wicket,0,1,Loss,No,24,0,Low
101437,2015,2021-05-30,GT,Dharamsala,Home,1,4,9,46,0,1,19.565217391304348,Stumped,1,2,Win,Yes,6,3,Low
101438,2023,2019-03-14,KKR,Ahmedabad,Home,2,1,71,21,13,10,338.0952380952381,Bowled,3,3,Loss,Yes,112,0,Half Century
101439,2024,2010-02-20,SRH,Delhi,Away,2,6,48,9,1,0,533.3333333333333,LBW,4,0,Win,No,4,44,Good
101440,2025,2022-07-14,PBKS,Hyderabad,Away,1,6,4,6,1,0,66.66666666666666,Bowled,1,0,Loss,Yes,4,0,Low
101441,2008,2014-03-21,KKR,Ahmedabad,Away,2,6,0,27,0,0,0.0,Run Out,2,5,Win,Yes,0,0,Low
101442,2018,2013-01-13,MI,Dharamsala,Away,2,4,59,74,12,0,79.72972972972973,Stumped,3,3,Win,Yes,48,11,Half Century
101443,2013,2019-08-21,LSG,Delhi,Away,2,7,60,35,11,1,171.42857142857142,Not Out,1,5,Loss,Yes,50,10,Half Century
101444,2023,2011-01-22,GT,Delhi,Home,1,1,8,3,2,1,266.66666666666663,Hit Wicket,4,4,Loss,No,14,0,Low
101445,2009,2012-11-06,PBKS,Kolkata,Home,1,6,7,65,1,1,10.76923076923077,Bowled,1,4,Loss,No,10,0,Low
101446,2023,2018-05-18,MI,Delhi,Home,2,1,36,30,0,4,120.0,Bowled,4,0,Loss,Yes,24,12,Good
101447,2013,2020-07-08,KKR,Hyderabad,Home,1,7,33,45,0,2,73.33333333333333,Caught,1,0,Win,No,12,21,Good
101448,2022,2018-08-27,KKR,Bengaluru,Away,2,6,48,36,1,0,133.33333333333331,Caught,3,0,Win,Yes,4,44,Good
101449,2016,2016-08-15,DC,Lucknow,Home,2,2,9,8,1,0,112.5,Not Out,1,5,Loss,Yes,4,5,Low
101450,2025,2018-12-10,KKR,Hyderabad,Away,1,3,10,74,1,0,13.513513513513514,Run Out,1,1,Loss,Yes,4,6,Low
101451,2013,2014-10-16,MI,Delhi,Home,2,2,25,23,6,4,108.69565217391303,Run Out,0,0,Loss,Yes,48,0,Low
101452,2020,2013-02-13,MI,Ahmedabad,Home,1,1,40,20,8,3,200.0,Hit Wicket,1,3,Win,Yes,50,0,Good
101453,2018,2025-10-11,DC,Hyderabad,Away,2,1,53,18,6,8,294.44444444444446,Run Out,0,4,Loss,No,72,0,Half Century
101454,2008,2009-08-21,CSK,Ahmedabad,Home,2,2,43,18,5,0,238.88888888888889,Caught,3,0,Win,Yes,20,23,Good
101455,2022,2012-02-23,KKR,Mumbai,Home,2,1,14,27,0,2,51.85185185185185,Run Out,3,4,Win,Yes,12,2,Low
101456,2011,2008-11-08,PBKS,Jaipur,Away,1,2,29,53,1,3,54.71698113207547,Run Out,4,0,Win,No,22,7,Low
101457,2016,2015-03-02,DC,Hyderabad,Home,1,2,51,19,4,2,268.42105263157896,Stumped,2,1,Loss,Yes,28,23,Half Century
101458,2012,2015-12-22,KKR,Kolkata,Away,2,3,1,11,0,0,9.090909090909092,Hit Wicket,2,4,Loss,Yes,0,1,Low
101459,2020,2022-02-18,MI,Kolkata,Home,1,4,22,54,0,1,40.74074074074074,Stumped,3,1,Loss,No,6,16,Low
101460,2025,2008-11-01,KKR,Delhi,Away,1,1,19,46,4,2,41.30434782608695,Caught,3,0,Win,Yes,28,0,Low
101461,2018,2020-05-04,CSK,Chennai,Away,2,3,86,70,9,9,122.85714285714286,Not Out,3,4,Loss,No,90,0,Half Century
101462,2012,2013-02-03,GT,Hyderabad,Home,1,1,0,2,0,0,0.0,Run Out,2,3,Win,Yes,0,0,Low
101463,2009,2019-04-20,PBKS,Dharamsala,Home,1,7,28,11,6,4,254.54545454545453,Run Out,4,5,Win,Yes,48,0,Low
101464,2018,2013-06-18,PBKS,Lucknow,Away,1,5,37,66,6,2,56.060606060606055,Caught,0,3,Win,No,36,1,Good
101465,2018,2014-06-13,SRH,Chennai,Home,1,6,12,2,1,2,600.0,Hit Wicket,3,5,Win,No,16,0,Low
101466,2018,2008-04-30,DC,Kolkata,Home,1,4,48,8,0,0,600.0,Hit Wicket,4,4,Loss,No,0,48,Good
101467,2022,2013-08-30,CSK,Dharamsala,Home,1,4,6,1,0,0,600.0,Caught,0,2,Win,No,0,6,Low
101468,2012,2013-07-26,KKR,Ahmedabad,Home,1,6,32,59,8,4,54.23728813559322,Run Out,3,5,Win,No,56,0,Good
101469,2017,2020-06-24,CSK,Lucknow,Away,2,7,56,62,0,0,90.32258064516128,Stumped,4,0,Win,Yes,0,56,Half Century
101470,2021,2010-12-16,CSK,Kolkata,Away,2,1,34,11,1,4,309.09090909090907,Stumped,2,0,Loss,No,28,6,Good
101471,2024,2011-06-21,PBKS,Chennai,Home,2,2,8,25,2,0,32.0,Hit Wicket,2,0,Win,No,8,0,Low
101472,2021,2017-07-07,MI,Ahmedabad,Away,2,7,5,49,1,0,10.204081632653061,Run Out,2,4,Loss,Yes,4,1,Low
101473,2009,2010-06-09,MI,Lucknow,Home,1,2,60,35,4,8,171.42857142857142,Stumped,4,0,Win,No,64,0,Half Century
101474,2017,2008-04-27,KKR,Hyderabad,Home,2,4,11,5,2,1,220.00000000000003,Stumped,0,4,Loss,Yes,14,0,Low
101475,2022,2013-05-24,RR,Kolkata,Away,1,3,62,40,11,7,155.0,Bowled,0,0,Win,Yes,86,0,Half Century
101476,2025,2024-01-09,RR,Mumbai,Home,1,3,77,54,2,10,142.59259259259258,LBW,2,1,Loss,Yes,68,9,Half Century
101477,2009,2009-08-29,GT,Dharamsala,Home,1,5,56,29,0,0,193.10344827586206,Not Out,1,0,Win,No,0,56,Half Century
101478,2010,2008-12-16,CSK,Chennai,Home,1,1,42,17,9,6,247.05882352941177,Caught,2,0,Loss,No,72,0,Good
101479,2008,2019-06-17,SRH,Hyderabad,Away,1,3,71,29,8,4,244.82758620689654,Bowled,0,3,Loss,No,56,15,Half Century
101480,2015,2022-07-07,PBKS,Hyderabad,Home,2,1,24,14,4,0,171.42857142857142,Run Out,1,2,Win,No,16,8,Low
101481,2023,2011-08-20,PBKS,Kolkata,Away,1,7,43,72,6,2,59.72222222222222,Stumped,2,1,Win,No,36,7,Good
101482,2013,2017-02-19,GT,Bengaluru,Away,1,2,32,54,6,2,59.25925925925925,LBW,3,5,Win,No,36,0,Good
101483,2021,2020-07-15,GT,Lucknow,Away,1,6,28,80,1,1,35.0,LBW,0,4,Win,Yes,10,18,Low
101484,2021,2010-09-26,LSG,Delhi,Away,2,7,58,39,2,2,148.71794871794873,Hit Wicket,2,1,Win,No,20,38,Half Century
101485,2009,2015-03-09,SRH,Hyderabad,Home,2,6,46,15,10,6,306.6666666666667,Bowled,4,2,Loss,No,76,0,Good
101486,2013,2008-09-05,SRH,Delhi,Away,1,4,51,12,12,1,425.0,Not Out,4,0,Win,Yes,54,0,Half Century
101487,2022,2013-11-18,MI,Hyderabad,Home,1,6,40,40,4,4,100.0,Not Out,1,4,Loss,No,40,0,Good
101488,2025,2008-10-25,SRH,Hyderabad,Away,1,2,18,3,2,0,600.0,Bowled,0,0,Loss,No,8,10,Low
101489,2014,2023-01-08,PBKS,Mumbai,Home,2,6,42,32,6,0,131.25,Caught,4,2,Win,No,24,18,Good
101490,2012,2010-07-20,LSG,Hyderabad,Home,2,1,26,8,1,1,325.0,Not Out,1,0,Win,Yes,10,16,Low
101491,2010,2014-06-27,MI,Bengaluru,Home,1,6,56,39,1,3,143.5897435897436,Not Out,3,0,Loss,No,22,34,Half Century
101492,2009,2025-10-21,CSK,Hyderabad,Home,1,3,22,46,5,0,47.82608695652174,Not Out,4,5,Loss,No,20,2,Low
101493,2024,2015-09-01,RR,Bengaluru,Home,1,6,41,10,3,2,409.99999999999994,Caught,1,4,Loss,Yes,24,17,Good
101494,2025,2020-02-24,GT,Lucknow,Home,1,6,57,61,2,7,93.44262295081968,Run Out,0,4,Win,No,50,7,Half Century
101495,2011,2017-11-12,MI,Lucknow,Home,2,7,0,79,0,0,0.0,LBW,4,5,Loss,No,0,0,Low
101496,2011,2020-04-21,DC,Ahmedabad,Away,1,7,42,30,0,7,140.0,Caught,4,3,Win,No,42,0,Good
101497,2025,2008-08-18,LSG,Jaipur,Away,2,6,52,60,0,2,86.66666666666667,Bowled,2,5,Win,Yes,12,40,Half Century
