Match_ID,Season,Match_Date,Opponent,Venue,Home_Away,Innings,Batting_Position,Runs,Balls,Fours,Sixes,Strike_Rate,Dismissal,Catches,Wickets,Result,Player_of_the_Match
101099,2010,2013-11-28,LSG,Kolkata,Home,2,7,24,61,5,0,39.34,LBW,1,3,Win,Yes
101100,2024,2021-05-14,DC,Dharamsala,Away,1,5,6,1,1,1,600.0,Caught,3,2,Win,Yes
101101,2016,2012-08-12,KKR,Chennai,Home,1,4,33,6,3,1,550.0,Stumped,2,1,Loss,Yes
101102,2012,2008-12-31,CSK,Kolkata,Away,1,7,20,39,5,3,51.28,Run Out,0,1,Loss,Yes
101103,2013,2016-09-11,MI,Lucknow,Home,2,1,64,54,6,1,118.52,Bowled,3,1,Win,No
101104,2024,2024-04-20,LSG,Lucknow,Away,2,2,58,58,2,9,100.0,Run Out,4,4,Win,No
101105,2016,2015-05-18,PBKS,Dharamsala,Home,1,1,18,3,4,3,600.0,Caught,4,0,Win,Yes
101106,2025,2019-01-17,SRH,Dharamsala,Home,1,7,42,7,8,2,600.0,Bowled,1,4,Win,Yes
101107,2015,2020-05-20,LSG,Mumbai,Away,2,4,18,68,2,1,26.47,Hit Wicket,0,1,Win,Yes
101108,2015,2023-12-20,CSK,Lucknow,Home,2,1,31,80,7,0,38.75,Run Out,4,3,Win,No
101109,2018,2008-12-19,MI,Bengaluru,Home,1,1,24,4,0,2,600.0,Stumped,4,1,Win,No
101110,2011,2018-02-21,LSG,Jaipur,Home,1,4,8,78,0,0,10.26,Hit Wicket,2,2,Loss,No
101111,2016,2011-11-13,CSK,Lucknow,Home,1,2,21,77,2,3,27.27,Hit Wicket,0,4,Loss,Yes
101112,2018,2016-10-21,GT,Bengaluru,Away,2,1,11,60,0,0,18.33,Bowled,0,4,Loss,No
101113,2018,2010-04-14,RR,Lucknow,Away,2,7,47,68,1,3,69.12,Not Out,1,3,Win,No
101114,2019,2023-02-16,MI,Jaipur,Away,1,5,52,22,12,6,236.36,Stumped,0,5,Loss,Yes
101115,2021,2012-12-16,DC,Hyderabad,Away,1,3,0,80,0,0,0.0,Caught,0,0,Loss,No
101116,2024,2011-01-30,LSG,Lucknow,Home,2,4,98,34,8,10,288.24,Bowled,4,1,Win,No
101117,2014,2020-02-23,CSK,Hyderabad,Away,1,6,39,32,6,4,121.88,Not Out,2,5,Loss,No
101118,2017,2011-11-08,MI,Kolkata,Away,1,4,41,17,5,5,241.18,Caught,4,5,Loss,No
101119,2010,2018-08-28,MI,Hyderabad,Away,1,4,64,50,11,4,128.0,Stumped,1,0,Loss,No
101120,2025,2023-08-14,KKR,Delhi,Home,2,4,18,3,0,3,600.0,Hit Wicket,2,3,Loss,Yes
101121,2015,2024-09-07,CSK,Jaipur,Home,1,4,26,72,6,2,36.11,Stumped,1,2,Loss,Yes
101122,2017,2023-09-13,MI,Delhi,Home,2,7,9,27,0,0,33.33,Not Out,1,2,Loss,Yes
101123,2020,2024-08-19,DC,Chennai,Home,1,5,59,12,8,7,491.67,Not Out,0,5,Win,Yes
101124,2010,2022-06-12,DC,Ahmedabad,Home,1,4,51,18,6,5,283.33,Stumped,0,1,Win,Yes
101125,2024,2019-06-08,RR,Hyderabad,Home,1,7,77,60,0,0,128.33,Hit Wicket,1,1,Win,Yes
101126,2018,2025-10-04,SRH,Mumbai,Home,2,3,24,77,4,0,31.17,Stumped,3,1,Loss,No
101127,2017,2021-08-31,CSK,Hyderabad,Home,2,1,25,80,4,2,31.25,Not Out,0,1,Win,Yes
101128,2024,2022-08-20,PBKS,Mumbai,Away,1,3,15,29,1,1,51.72,Not Out,3,4,Win,No
101129,2014,2012-02-14,KKR,Kolkata,Home,1,3,36,10,5,3,360.0,Stumped,0,0,Loss,Yes
101130,2024,2020-04-26,SRH,Bengaluru,Away,2,4,18,3,2,1,600.0,Hit Wicket,3,3,Win,Yes
101131,2011,2025-01-13,KKR,Hyderabad,Home,2,4,36,6,0,4,600.0,Not Out,2,1,Win,Yes
101132,2020,2011-10-01,GT,Mumbai,Away,2,3,19,28,0,1,67.86,Caught,2,1,Loss,Yes
101133,2021,2021-02-15,CSK,Ahmedabad,Away,2,7,37,55,2,4,67.27,LBW,4,1,Win,Yes
101134,2015,2015-02-11,LSG,Bengaluru,Away,1,7,3,25,0,0,12.0,Run Out,3,1,Win,Yes
101135,2015,2022-10-06,RR,Dharamsala,Home,1,5,42,7,0,0,600.0,Hit Wicket,2,4,Loss,No
101136,2013,2008-08-25,GT,Delhi,Home,2,7,47,52,9,6,90.38,Hit Wicket,4,4,Loss,No
101137,2010,2020-01-03,PBKS,Chennai,Away,2,1,0,75,0,0,0.0,Caught,4,2,Loss,Yes
101138,2013,2012-07-25,CSK,Chennai,Home,1,5,71,38,4,6,186.84,Run Out,4,3,Win,No
101139,2012,2017-03-22,CSK,Ahmedabad,Away,1,5,24,4,1,2,600.0,LBW,1,4,Loss,Yes
101140,2024,2011-05-27,LSG,Bengaluru,Away,2,2,6,1,1,1,600.0,LBW,0,5,Win,Yes
101141,2020,2021-07-16,RR,Lucknow,Home,1,4,29,56,6,4,51.79,Hit Wicket,2,3,Win,Yes
101142,2025,2019-02-07,SRH,Mumbai,Home,1,3,26,25,6,4,104.0,LBW,4,2,Win,No
101143,2020,2020-06-09,KKR,Kolkata,Away,1,1,28,66,0,1,42.42,Stumped,1,3,Loss,No
101144,2020,2009-09-12,MI,Mumbai,Away,2,7,81,65,6,1,124.62,Hit Wicket,1,0,Win,Yes
101145,2010,2016-09-16,LSG,Bengaluru,Away,1,4,26,11,6,2,236.36,Hit Wicket,3,0,Win,No
101146,2021,2022-05-11,KKR,Bengaluru,Away,2,4,63,29,8,4,217.24,Not Out,3,0,Loss,No
101147,2013,2009-08-07,GT,Chennai,Away,2,6,20,53,2,0,37.74,Stumped,0,4,Loss,No
101148,2009,2011-11-27,CSK,Delhi,Home,1,2,8,51,2,1,15.69,Run Out,1,0,Win,Yes
101149,2012,2015-05-05,RR,Chennai,Home,1,1,54,45,7,8,120.0,Hit Wicket,3,0,Win,Yes
101150,2010,2021-10-26,KKR,Bengaluru,Away,2,6,23,15,1,3,153.33,Bowled,4,1,Loss,No
101151,2025,2021-02-26,RR,Hyderabad,Home,1,5,36,25,8,2,144.0,Stumped,2,2,Win,No
101152,2009,2011-06-15,SRH,Delhi,Home,2,2,43,13,6,4,330.77,Bowled,0,2,Loss,Yes
101153,2020,2018-11-05,LSG,Mumbai,Home,1,1,33,60,8,1,55.0,Stumped,0,1,Win,No
101154,2025,2012-05-21,CSK,Kolkata,Away,2,3,9,67,1,0,13.43,Hit Wicket,4,4,Loss,Yes
101155,2021,2013-06-28,LSG,Kolkata,Home,2,2,49,66,5,6,74.24,Stumped,2,0,Win,No
101156,2025,2024-06-04,SRH,Hyderabad,Home,2,2,64,59,15,0,108.47,Not Out,3,3,Win,Yes
101157,2019,2025-06-11,MI,Hyderabad,Home,2,1,27,11,1,2,245.45,Stumped,1,2,Loss,Yes
101158,2018,2020-05-21,GT,Mumbai,Away,1,5,23,52,4,1,44.23,Caught,0,5,Win,No
101159,2020,2018-07-16,MI,Lucknow,Away,2,1,7,31,1,0,22.58,Hit Wicket,1,1,Win,Yes
101160,2025,2018-01-04,PBKS,Lucknow,Away,1,5,47,17,4,5,276.47,Stumped,4,5,Win,No
101161,2019,2018-06-06,LSG,Lucknow,Away,2,4,26,5,2,1,520.0,Run Out,4,1,Loss,Yes
101162,2025,2025-07-18,KKR,Bengaluru,Away,2,6,12,36,3,0,33.33,Run Out,0,4,Loss,No
101163,2025,2011-08-29,SRH,Lucknow,Away,1,6,41,20,8,4,205.0,Hit Wicket,3,1,Loss,Yes
101164,2020,2022-09-23,KKR,Kolkata,Away,2,7,25,7,5,2,357.14,Run Out,2,0,Loss,No
101165,2009,2008-12-24,CSK,Chennai,Away,2,5,51,70,5,4,72.86,Run Out,1,2,Loss,Yes
101166,2012,2016-03-18,PBKS,Chennai,Home,1,5,67,18,8,6,372.22,LBW,1,1,Loss,Yes
101167,2016,2010-01-30,RR,Chennai,Away,1,4,58,62,6,2,93.55,Hit Wicket,1,4,Win,No
101168,2024,2021-12-06,RR,Mumbai,Home,2,3,82,65,3,8,126.15,Caught,3,5,Loss,No
101169,2020,2020-10-28,RR,Bengaluru,Away,1,3,37,63,4,1,58.73,Stumped,1,0,Win,Yes
101170,2023,2021-09-24,GT,Chennai,Home,2,2,17,26,4,2,65.38,Hit Wicket,4,2,Win,Yes
101171,2019,2013-01-03,SRH,Delhi,Home,1,6,32,42,5,1,76.19,LBW,1,0,Win,No
101172,2023,2024-08-14,LSG,Mumbai,Home,2,5,45,55,7,5,81.82,Hit Wicket,0,0,Win,Yes
101173,2017,2025-07-23,CSK,Bengaluru,Away,1,5,5,23,0,0,21.74,Hit Wicket,0,4,Loss,Yes
101174,2016,2016-05-23,KKR,Kolkata,Away,2,7,43,52,2,2,82.69,Run Out,4,2,Win,No
101175,2024,2017-08-12,GT,Lucknow,Away,2,3,30,36,7,5,83.33,Not Out,4,2,Loss,No
101176,2019,2015-05-31,PBKS,Chennai,Home,1,3,47,39,9,1,120.51,Bowled,3,0,Win,Yes
101177,2009,2011-10-17,PBKS,Jaipur,Home,2,7,25,76,1,1,32.89,Hit Wicket,0,5,Loss,Yes
101178,2014,2008-06-02,RR,Jaipur,Away,1,5,22,5,4,1,440.0,Stumped,3,5,Win,No
101179,2017,2014-09-03,LSG,Lucknow,Away,2,4,0,50,0,0,0.0,Stumped,1,3,Loss,No
101180,2021,2011-08-27,MI,Chennai,Away,1,1,0,66,0,0,0.0,Hit Wicket,1,2,Win,Yes
101181,2012,2012-07-25,CSK,Chennai,Home,1,1,61,78,0,10,78.21,Run Out,4,2,Win,Yes
101182,2024,2013-10-13,SRH,Delhi,Away,1,1,68,21,6,8,323.81,Hit Wicket,2,3,Loss,No
101183,2024,2024-02-18,CSK,Ahmedabad,Home,2,5,55,24,5,4,229.17,Run Out,2,5,Win,No
101184,2012,2021-02-08,MI,Jaipur,Home,1,2,20,80,0,3,25.0,Run Out,4,3,Win,Yes
101185,2022,2011-01-03,GT,Chennai,Home,1,2,29,59,3,4,49.15,LBW,4,5,Win,Yes
101186,2012,2021-03-24,DC,Hyderabad,Home,2,1,21,13,5,3,161.54,Bowled,4,2,Win,Yes
101187,2013,2015-08-03,RR,Kolkata,Home,2,6,17,41,3,0,41.46,Bowled,3,3,Win,No
101188,2017,2013-11-02,MI,Dharamsala,Away,1,6,28,34,4,4,82.35,Bowled,4,3,Loss,No
101189,2008,2012-06-26,KKR,Ahmedabad,Home,1,6,50,21,9,7,238.1,Bowled,3,4,Loss,No
101190,2012,2021-04-17,LSG,Lucknow,Home,2,2,40,17,2,0,235.29,Run Out,0,5,Win,Yes
101191,2013,2009-02-20,MI,Delhi,Away,2,6,47,78,7,7,60.26,Stumped,1,2,Loss,Yes
101192,2015,2022-08-04,LSG,Hyderabad,Home,2,2,3,6,0,0,50.0,Stumped,2,2,Win,No
101193,2011,2018-08-14,CSK,Jaipur,Home,1,6,54,27,13,1,200.0,Hit Wicket,1,0,Loss,Yes
101194,2010,2015-02-01,DC,Ahmedabad,Away,2,1,14,66,1,0,21.21,Run Out,1,4,Win,Yes
101195,2023,2010-05-19,CSK,Chennai,Away,2,7,11,7,0,0,157.14,Run Out,0,1,Loss,Yes
101196,2009,2010-11-17,CSK,Mumbai,Home,1,1,8,49,1,0,16.33,Not Out,1,1,Win,No
101197,2012,2024-07-05,RR,Lucknow,Away,1,5,44,32,11,3,137.5,Run Out,2,0,Loss,No
101198,2014,2020-04-27,MI,Chennai,Away,1,1,64,39,3,2,164.1,LBW,1,2,Win,No
101199,2024,2011-06-13,RR,Bengaluru,Away,2,6,45,18,2,0,250.0,LBW,1,4,Loss,Yes
101200,2008,2013-02-09,RR,Chennai,Away,2,2,18,3,0,1,600.0,Bowled,0,3,Loss,No
101201,2025,2015-08-15,LSG,Jaipur,Away,1,1,35,40,0,2,87.5,Run Out,1,0,Win,No
101202,2011,2016-05-30,KKR,Ahmedabad,Home,1,5,23,72,3,2,31.94,Run Out,1,0,Win,No
101203,2021,2021-07-18,MI,Hyderabad,Home,1,3,47,17,10,1,276.47,Hit Wicket,2,2,Win,Yes
101204,2017,2009-01-08,DC,Bengaluru,Home,2,5,18,3,4,2,600.0,LBW,3,3,Loss,No
101205,2010,2016-08-12,GT,Dharamsala,Away,2,2,25,48,1,2,52.08,Run Out,0,3,Loss,Yes
101206,2011,2009-04-14,LSG,Bengaluru,Home,2,7,76,66,3,0,115.15,Not Out,0,1,Win,Yes
101207,2022,2017-03-27,PBKS,Mumbai,Away,1,4,29,21,0,4,138.1,Bowled,2,0,Win,Yes
101208,2018,2024-02-03,MI,Ahmedabad,Home,1,1,37,26,8,0,142.31,Caught,3,3,Loss,Yes
101209,2018,2010-01-30,MI,Delhi,Away,1,6,59,68,3,6,86.76,Caught,0,1,Win,No
101210,2013,2016-02-14,LSG,Lucknow,Away,1,4,27,58,3,3,46.55,Bowled,2,4,Win,Yes
101211,2018,2012-10-03,DC,Dharamsala,Away,1,4,56,21,7,4,266.67,Caught,3,3,Loss,Yes
101212,2024,2013-09-09,KKR,Ahmedabad,Home,1,4,0,5,0,0,0.0,LBW,3,3,Loss,Yes
101213,2010,2010-11-28,MI,Ahmedabad,Away,1,5,46,60,0,4,76.67,Hit Wicket,1,4,Loss,Yes
101214,2018,2013-11-20,CSK,Jaipur,Home,2,1,36,6,4,4,600.0,Stumped,4,4,Loss,No
101215,2024,2019-05-08,DC,Mumbai,Home,2,6,6,60,1,1,10.0,Caught,4,4,Loss,No
101216,2011,2011-08-17,DC,Ahmedabad,Away,1,2,17,7,3,1,242.86,Hit Wicket,2,4,Win,No
101217,2021,2012-05-26,DC,Lucknow,Away,2,6,25,75,4,3,33.33,Bowled,0,0,Loss,Yes
101218,2008,2013-02-06,GT,Bengaluru,Away,1,1,30,70,2,0,42.86,Stumped,3,0,Win,No
101219,2011,2020-07-14,CSK,Kolkata,Away,2,1,8,79,2,1,10.13,Caught,0,1,Loss,Yes
101220,2010,2020-07-21,SRH,Delhi,Away,1,3,22,69,1,1,31.88,Not Out,3,0,Loss,No
101221,2022,2008-07-21,LSG,Chennai,Home,1,7,24,4,3,2,600.0,Hit Wicket,0,3,Win,No
101222,2010,2015-01-05,SRH,Mumbai,Home,1,3,41,21,8,3,195.24,Not Out,4,5,Loss,Yes
101223,2022,2024-08-01,SRH,Dharamsala,Away,1,7,31,7,3,5,442.86,Hit Wicket,2,0,Loss,Yes
101224,2019,2017-11-16,MI,Ahmedabad,Home,1,5,64,23,15,4,278.26,LBW,4,5,Loss,No
101225,2011,2025-10-07,GT,Dharamsala,Away,2,7,33,24,6,5,137.5,Run Out,2,5,Win,No
101226,2021,2008-11-13,PBKS,Ahmedabad,Away,2,5,41,20,1,3,205.0,Caught,1,0,Loss,Yes
101227,2013,2016-04-08,DC,Hyderabad,Away,1,5,34,70,3,2,48.57,Not Out,3,4,Win,No
101228,2012,2014-02-03,SRH,Ahmedabad,Home,1,4,34,68,7,4,50.0,Not Out,0,4,Win,Yes
101229,2017,2009-12-14,DC,Mumbai,Home,1,1,0,46,0,0,0.0,Bowled,3,5,Loss,No
101230,2008,2015-12-17,KKR,Kolkata,Home,1,7,0,33,0,0,0.0,Bowled,2,3,Loss,No
101231,2017,2019-05-30,KKR,Delhi,Home,1,3,50,79,0,3,63.29,Hit Wicket,2,5,Loss,No
101232,2010,2018-11-02,GT,Mumbai,Home,1,6,46,34,9,0,135.29,Hit Wicket,4,4,Loss,No
101233,2025,2011-07-23,CSK,Delhi,Home,2,2,31,57,1,1,54.39,Stumped,4,2,Loss,No
101234,2025,2017-10-06,LSG,Dharamsala,Home,2,3,61,75,12,9,81.33,Not Out,3,4,Loss,Yes
101235,2018,2015-12-05,PBKS,Jaipur,Home,1,3,43,15,9,2,286.67,Stumped,3,0,Loss,Yes
101236,2019,2010-11-02,CSK,Ahmedabad,Home,2,5,43,55,10,0,78.18,Bowled,4,1,Loss,No
101237,2015,2017-07-05,KKR,Mumbai,Away,2,5,29,42,7,0,69.05,Hit Wicket,0,0,Win,No
101238,2024,2021-04-24,PBKS,Chennai,Home,2,7,40,38,6,3,105.26,Run Out,2,5,Loss,No
101239,2009,2015-08-17,SRH,Delhi,Home,2,7,12,2,2,1,600.0,LBW,3,2,Win,No
101240,2017,2025-07-09,RR,Kolkata,Home,2,7,0,65,0,0,0.0,LBW,1,1,Loss,No
101241,2012,2022-07-03,KKR,Hyderabad,Away,1,2,55,38,5,9,144.74,Caught,2,4,Loss,Yes
101242,2013,2010-12-14,KKR,Chennai,Away,2,3,42,24,7,6,175.0,Bowled,3,3,Loss,Yes
101243,2020,2008-12-01,CSK,Mumbai,Home,2,7,32,36,5,4,88.89,Caught,4,2,Win,Yes
101244,2011,2018-12-09,LSG,Hyderabad,Away,2,2,25,64,4,1,39.06,Run Out,0,1,Win,No
101245,2022,2011-04-28,SRH,Delhi,Home,1,3,66,55,5,0,120.0,Stumped,4,1,Loss,No
101246,2015,2017-12-10,RR,Dharamsala,Away,1,7,51,69,0,7,73.91,LBW,2,4,Loss,Yes
101247,2017,2011-03-01,CSK,Lucknow,Home,2,6,27,65,6,2,41.54,LBW,0,0,Loss,No
101248,2017,2022-12-03,GT,Jaipur,Home,2,2,50,26,1,1,192.31,LBW,1,1,Loss,Yes
101249,2022,2018-02-16,SRH,Kolkata,Home,2,2,14,38,1,1,36.84,Stumped,0,1,Win,Yes
101250,2023,2016-03-23,MI,Lucknow,Home,2,3,8,9,2,1,88.89,Stumped,0,1,Win,Yes
101251,2020,2021-12-13,DC,Jaipur,Home,1,7,23,35,1,2,65.71,Not Out,0,0,Win,No
101252,2022,2018-12-06,LSG,Delhi,Home,2,3,23,55,2,1,41.82,LBW,2,2,Loss,No
101253,2009,2020-03-21,DC,Lucknow,Away,1,2,4,9,1,0,44.44,Bowled,2,0,Loss,No
101254,2025,2024-10-14,SRH,Dharamsala,Away,2,1,39,76,8,4,51.32,LBW,4,1,Loss,Yes
101255,2023,2010-08-23,PBKS,Ahmedabad,Home,2,6,30,33,1,5,90.91,Stumped,4,4,Loss,Yes
101256,2016,2011-04-05,DC,Lucknow,Home,1,2,39,76,7,1,51.32,Bowled,1,4,Win,No
101257,2008,2017-01-31,KKR,Dharamsala,Home,1,1,8,23,0,0,34.78,Hit Wicket,1,1,Win,Yes
101258,2013,2013-06-15,KKR,Bengaluru,Home,1,4,32,9,8,3,355.56,Caught,3,3,Win,No
101259,2020,2011-01-09,MI,Lucknow,Home,2,5,43,38,1,4,113.16,LBW,1,0,Win,Yes
101260,2024,2025-03-25,MI,Ahmedabad,Away,2,2,55,54,12,8,101.85,LBW,1,5,Loss,No
101261,2011,2009-01-28,MI,Kolkata,Home,2,3,46,59,2,0,77.97,Run Out,2,2,Win,No
101262,2008,2023-10-01,MI,Hyderabad,Away,2,1,15,50,3,1,30.0,LBW,0,0,Loss,Yes
101263,2010,2024-02-01,DC,Delhi,Home,1,4,25,58,4,4,43.1,Not Out,4,2,Win,No
101264,2025,2025-05-06,DC,Hyderabad,Away,2,4,32,71,3,2,45.07,Bowled,1,4,Loss,No
101265,2008,2020-02-20,DC,Lucknow,Away,1,7,0,72,0,0,0.0,LBW,3,4,Win,No
101266,2021,2012-05-06,RR,Ahmedabad,Home,1,2,18,73,3,3,24.66,Caught,4,0,Win,Yes
101267,2021,2024-01-12,RR,Ahmedabad,Home,2,1,95,49,0,9,193.88,LBW,1,2,Loss,No
101268,2011,2018-08-16,GT,Ahmedabad,Away,2,3,40,12,10,5,333.33,Not Out,3,1,Win,Yes
101269,2011,2020-06-12,LSG,Chennai,Away,1,2,12,12,1,1,100.0,Not Out,1,2,Loss,No
101270,2024,2021-06-22,CSK,Ahmedabad,Home,2,7,16,34,2,1,47.06,Stumped,0,1,Loss,No
101271,2023,2009-04-24,RR,Hyderabad,Home,1,1,6,1,1,1,600.0,Caught,4,0,Loss,Yes
101272,2018,2017-06-28,PBKS,Bengaluru,Away,1,2,24,22,1,1,109.09,Not Out,3,2,Loss,No
101273,2008,2009-08-09,CSK,Ahmedabad,Home,2,1,21,21,1,0,100.0,Not Out,3,1,Loss,Yes
101274,2023,2009-10-09,MI,Jaipur,Home,2,2,2,12,0,0,16.67,Hit Wicket,4,0,Win,Yes
101275,2018,2012-06-19,SRH,Mumbai,Home,1,2,40,47,7,0,85.11,Caught,1,4,Loss,Yes
101276,2021,2021-08-11,RR,Bengaluru,Home,2,5,75,62,8,10,120.97,Not Out,4,0,Loss,No
101277,2015,2022-10-12,KKR,Dharamsala,Away,2,3,11,53,1,1,20.75,Run Out,4,1,Win,No
101278,2010,2022-04-20,LSG,Chennai,Away,2,1,19,26,2,0,73.08,LBW,0,1,Win,Yes
101279,2019,2025-09-02,LSG,Dharamsala,Away,2,4,31,29,4,1,106.9,Not Out,2,5,Win,No
101280,2012,2017-09-24,LSG,Bengaluru,Away,1,4,27,35,4,3,77.14,Not Out,3,0,Win,No
101281,2017,2020-06-13,LSG,Kolkata,Away,2,1,28,23,4,3,121.74,LBW,4,1,Win,No
101282,2022,2014-07-02,MI,Hyderabad,Away,2,3,49,58,9,5,84.48,Bowled,0,2,Win,Yes
101283,2008,2021-08-14,MI,Lucknow,Away,1,6,55,42,11,4,130.95,Bowled,0,5,Win,Yes
101284,2011,2018-09-03,LSG,Hyderabad,Home,2,7,50,77,10,0,64.94,Stumped,2,1,Loss,No
101285,2009,2023-09-12,KKR,Chennai,Home,1,6,30,52,3,2,57.69,Caught,0,2,Win,Yes
101286,2013,2018-02-10,RR,Dharamsala,Away,2,1,14,8,0,0,175.0,Caught,0,3,Loss,Yes
101287,2013,2016-01-29,PBKS,Ahmedabad,Away,1,7,28,5,7,0,560.0,Run Out,1,3,Win,No
101288,2019,2022-09-26,MI,Kolkata,Home,2,2,37,7,0,3,528.57,Hit Wicket,4,2,Win,Yes
101289,2011,2008-05-12,PBKS,Jaipur,Home,1,3,30,5,4,0,600.0,Bowled,4,0,Loss,Yes
101290,2025,2016-05-08,RR,Kolkata,Away,1,4,18,73,2,1,24.66,Caught,2,0,Win,No
101291,2023,2021-01-24,MI,Bengaluru,Away,2,6,0,74,0,0,0.0,Run Out,3,4,Loss,Yes
101292,2015,2019-01-14,LSG,Delhi,Home,2,3,56,28,10,3,200.0,Hit Wicket,2,4,Win,Yes
101293,2008,2017-02-06,GT,Ahmedabad,Away,2,1,33,21,2,5,157.14,Bowled,0,2,Loss,No
101294,2016,2011-03-19,SRH,Chennai,Away,1,5,37,14,7,4,264.29,Stumped,1,2,Win,Yes
101295,2015,2025-12-30,DC,Delhi,Away,1,7,67,13,1,9,515.38,LBW,3,0,Win,Yes
101296,2025,2020-10-04,SRH,Lucknow,Away,2,4,50,32,0,2,156.25,Run Out,0,0,Win,Yes
101297,2008,2014-08-11,RR,Ahmedabad,Away,1,1,0,73,0,0,0.0,Not Out,1,4,Loss,No
101298,2013,2017-02-27,MI,Kolkata,Home,2,4,13,54,1,0,24.07,LBW,1,5,Win,Yes
101299,2016,2018-08-28,GT,Bengaluru,Home,1,1,6,1,1,0,600.0,Bowled,4,1,Loss,Yes
101300,2011,2022-10-22,KKR,Mumbai,Away,1,6,29,68,1,4,42.65,Stumped,3,4,Loss,Yes
101301,2021,2010-09-06,CSK,Lucknow,Away,2,5,15,28,0,2,53.57,Stumped,2,4,Loss,Yes
101302,2011,2016-11-09,LSG,Lucknow,Home,1,7,30,7,5,1,428.57,Caught,4,3,Loss,Yes
101303,2024,2021-05-06,GT,Chennai,Away,2,2,53,43,0,1,123.26,Bowled,1,4,Win,Yes
101304,2013,2020-08-28,DC,Dharamsala,Away,1,6,30,69,2,5,43.48,Caught,1,1,Loss,Yes
101305,2016,2014-07-19,GT,Delhi,Home,1,5,73,17,3,1,429.41,Stumped,2,3,Win,Yes
101306,2008,2011-02-27,MI,Kolkata,Home,2,6,15,36,1,0,41.67,Run Out,1,1,Loss,Yes
101307,2011,2013-10-05,RR,Kolkata,Home,1,2,12,17,0,1,70.59,Stumped,3,2,Win,No
101308,2015,2018-03-01,GT,Ahmedabad,Away,1,2,34,51,1,4,66.67,Stumped,1,4,Win,Yes
101309,2010,2017-08-14,CSK,Ahmedabad,Away,1,2,39,49,2,4,79.59,Hit Wicket,4,5,Win,No
101310,2015,2024-12-07,LSG,Delhi,Home,1,5,30,80,6,3,37.5,Hit Wicket,1,1,Win,Yes
101311,2021,2019-03-20,MI,Lucknow,Home,1,4,0,47,0,0,0.0,Stumped,0,3,Loss,Yes
101312,2010,2021-02-01,LSG,Hyderabad,Away,2,7,60,47,1,4,127.66,LBW,2,4,Win,No
101313,2021,2017-01-28,DC,Delhi,Home,2,2,16,29,2,2,55.17,Bowled,3,4,Win,Yes
101314,2020,2011-04-26,SRH,Mumbai,Home,1,6,26,38,1,2,68.42,Hit Wicket,3,1,Loss,No
101315,2016,2023-05-27,KKR,Mumbai,Home,1,6,29,69,1,4,42.03,Stumped,1,3,Loss,Yes
101316,2020,2014-03-17,DC,Kolkata,Away,1,3,0,31,0,0,0.0,LBW,1,3,Win,Yes
101317,2015,2014-02-21,DC,Bengaluru,Home,2,6,60,10,15,6,600.0,LBW,2,0,Loss,No
101318,2016,2019-06-30,RR,Ahmedabad,Away,2,2,54,76,11,4,71.05,Bowled,2,5,Loss,No
101319,2023,2014-05-15,SRH,Hyderabad,Away,2,3,0,9,0,0,0.0,Caught,2,1,Win,No
101320,2017,2019-09-09,CSK,Jaipur,Home,2,5,55,52,9,2,105.77,Run Out,2,2,Loss,No
101321,2013,2010-10-29,DC,Bengaluru,Away,1,4,48,36,11,1,133.33,Hit Wicket,1,2,Loss,Yes
101322,2016,2022-11-21,LSG,Dharamsala,Home,2,3,50,32,12,2,156.25,LBW,0,3,Win,Yes
101323,2022,2021-01-01,SRH,Kolkata,Away,2,4,73,29,0,0,251.72,Bowled,0,4,Win,Yes
101324,2010,2016-07-22,LSG,Ahmedabad,Home,2,3,64,72,8,5,88.89,Stumped,1,1,Win,No
101325,2024,2018-08-17,PBKS,Delhi,Away,2,4,42,7,2,0,600.0,Stumped,4,5,Win,Yes
101326,2022,2018-09-04,GT,Chennai,Away,2,2,44,52,10,5,84.62,Caught,1,3,Win,No
101327,2009,2022-10-11,MI,Jaipur,Home,1,6,42,57,5,5,73.68,Caught,4,5,Win,Yes
101328,2023,2023-08-08,KKR,Chennai,Home,2,1,31,40,2,2,77.5,Caught,1,3,Loss,Yes
101329,2011,2025-07-19,DC,Hyderabad,Home,2,5,83,64,6,1,129.69,LBW,3,1,Win,No
101330,2013,2024-06-18,MI,Dharamsala,Home,2,6,33,74,7,1,44.59,Not Out,1,2,Loss,Yes
101331,2015,2011-08-16,KKR,Chennai,Away,2,7,30,30,2,0,100.0,Stumped,2,2,Win,No
101332,2015,2011-03-12,DC,Hyderabad,Away,1,4,21,12,4,2,175.0,Caught,3,0,Loss,Yes
101333,2024,2012-07-01,SRH,Dharamsala,Away,2,1,38,16,3,3,237.5,Caught,0,0,Win,No
101334,2011,2016-03-28,LSG,Kolkata,Home,2,5,0,12,0,0,0.0,Hit Wicket,2,5,Loss,No
101335,2014,2015-07-27,GT,Delhi,Home,1,6,49,19,3,2,257.89,Stumped,1,1,Win,No
101336,2016,2011-10-01,RR,Lucknow,Home,1,4,91,24,5,5,379.17,Hit Wicket,0,3,Loss,Yes
101337,2019,2023-01-04,MI,Hyderabad,Home,2,3,45,62,10,1,72.58,Stumped,0,4,Loss,No
101338,2011,2013-08-05,MI,Ahmedabad,Away,1,3,22,30,4,2,73.33,Caught,4,0,Win,Yes
